time,obs_id,Wasserstein_2
0,0,2.8188343048095703
1,0,0.6160947680473328
2,0,2.3104939460754395
3,0,0.9726690649986267
4,0,0.8394797444343567
5,0,0.44824349880218506
6,0,0.4594669044017792
7,0,0.7290268540382385
8,0,0.5356172323226929
9,0,0.5350190997123718
10,0,0.5566162467002869
11,0,0.7416646480560303
12,0,0.6186155080795288
13,0,0.8149273991584778
14,0,0.5575645565986633
15,0,0.85413658618927
16,0,0.5124163627624512
17,0,0.5853833556175232
18,0,0.4854956269264221
19,0,0.600579559803009
20,0,0.5956622362136841
21,0,0.5619145035743713
22,0,0.4639586806297302
23,0,0.5502553582191467
24,0,0.4819883406162262
25,0,0.8141607046127319
26,0,0.5759601593017578
27,0,0.8229404091835022
28,0,0.6336768865585327
29,0,0.46702539920806885
30,0,0.4835638105869293
31,0,0.5067503452301025
32,0,0.8319656848907471
33,0,0.5136491060256958
34,0,0.7413465976715088
35,0,0.8068679571151733
36,0,0.4694463312625885
37,0,0.5049972534179688
38,0,1.1967089176177979
39,0,0.8671728372573853
40,0,0.5881009697914124
41,0,0.9306142926216125
42,0,0.6124557852745056
43,0,0.45935434103012085
44,0,0.4592030644416809
45,0,0.5232582092285156
46,0,0.42012330889701843
47,0,0.5435451865196228
48,0,0.9438138604164124
49,0,0.553196370601654
50,0,0.570976972579956
51,0,0.6610686182975769
52,0,0.5889685153961182
53,0,0.6481003761291504
54,0,0.6707560420036316
55,0,0.6452410817146301
56,0,0.8968967795372009
57,0,0.6572595238685608
58,0,0.6335991024971008
59,0,0.477304607629776
60,0,0.5694711804389954
61,0,1.2221405506134033
62,0,1.0682560205459595
63,0,0.6315167546272278
64,0,0.8374528288841248
65,0,0.5130821466445923
66,0,0.9667855501174927
67,0,0.8008556962013245
68,0,0.6818466782569885
69,0,0.7815771698951721
70,0,0.5794028043746948
71,0,1.067498803138733
72,0,0.7230268716812134
73,0,0.41092202067375183
74,0,0.5127372145652771
75,0,0.84224933385849
76,0,0.5356584191322327
77,0,0.483463317155838
78,0,0.45582059025764465
79,0,0.46440353989601135
80,0,0.6317992806434631
81,0,0.7622433304786682
82,0,0.5969076156616211
83,0,0.8245243430137634
84,0,1.0310912132263184
85,0,1.2377763986587524
86,0,0.5780696868896484
87,0,0.6076298952102661
88,0,0.7208426594734192
89,0,0.8730952143669128
90,0,0.5203035473823547
91,0,0.5336170196533203
92,0,0.4755471348762512
93,0,0.9649900794029236
94,0,0.5200262069702148
95,0,0.5670984387397766
96,0,0.418316513299942
97,0,0.4569132328033447
98,0,0.48389607667922974
99,0,0.9547438621520996
0,1,3.098402976989746
1,1,0.6507172584533691
2,1,0.9032584428787231
3,1,0.4759669601917267
4,1,0.5641331076622009
5,1,0.43787649273872375
6,1,0.7989069223403931
7,1,0.6633042693138123
8,1,0.9375650882720947
9,1,0.6103148460388184
10,1,1.0831118822097778
11,1,0.5664131045341492
12,1,0.5917075872421265
13,1,0.5264132618904114
14,1,0.6588631272315979
15,1,0.5570458173751831
16,1,0.4488791525363922
17,1,0.5684857368469238
18,1,0.5223273038864136
19,1,1.0317095518112183
20,1,0.6875045299530029
21,1,0.5902275443077087
22,1,0.5191138386726379
23,1,0.8459031581878662
24,1,0.4726192057132721
25,1,0.5890418291091919
26,1,0.5598618388175964
27,1,0.5878748297691345
28,1,0.4665260910987854
29,1,0.6953577995300293
30,1,0.4467895030975342
31,1,0.5716983079910278
32,1,0.43695712089538574
33,1,0.4726661443710327
34,1,0.45203524827957153
35,1,0.4920386075973511
36,1,0.45758646726608276
37,1,0.5361387729644775
38,1,0.5660435557365417
39,1,0.4824426770210266
40,1,0.6745084524154663
41,1,0.8112587332725525
42,1,0.5563287138938904
43,1,0.5901497006416321
44,1,0.42893150448799133
45,1,0.8425949811935425
46,1,0.6385489702224731
47,1,0.4489976167678833
48,1,0.7177472710609436
49,1,0.587902307510376
50,1,0.6330798268318176
51,1,0.7005937695503235
52,1,0.5767986178398132
53,1,0.4932003319263458
54,1,0.7042244076728821
55,1,0.8696002960205078
56,1,0.5565187931060791
57,1,0.8396176695823669
58,1,0.9068278074264526
59,1,0.567497193813324
60,1,0.8240529894828796
61,1,0.48952022194862366
62,1,0.5159900784492493
63,1,1.0475242137908936
64,1,1.3097121715545654
65,1,0.49958154559135437
66,1,0.8036928176879883
67,1,0.5549101829528809
68,1,0.4575980603694916
69,1,0.5367593169212341
70,1,0.6714997887611389
71,1,0.6188021898269653
72,1,1.0844805240631104
73,1,0.6267147064208984
74,1,0.6468209028244019
75,1,0.7112542390823364
76,1,0.7307034134864807
77,1,0.6314136981964111
78,1,0.7390528321266174
79,1,0.5953709483146667
80,1,0.48841190338134766
81,1,0.4565688967704773
82,1,0.8067840933799744
83,1,0.5831701159477234
84,1,0.7926947474479675
85,1,0.574140191078186
86,1,0.5335469245910645
87,1,0.503304123878479
88,1,0.487265020608902
89,1,0.7352784872055054
90,1,0.5277134776115417
91,1,0.6408199667930603
92,1,0.7913761734962463
93,1,0.7548981308937073
94,1,0.4775111675262451
95,1,0.6753412485122681
96,1,1.02180814743042
97,1,0.6103200316429138
98,1,0.6842716932296753
99,1,0.6597671508789062
0,2,2.8092939853668213
1,2,0.46404045820236206
2,2,0.5914708375930786
3,2,0.6660218834877014
4,2,0.5825590491294861
5,2,0.617466926574707
6,2,0.4446183443069458
7,2,0.44934704899787903
8,2,0.7177286744117737
9,2,0.6001613736152649
10,2,0.9252271056175232
11,2,1.3881524801254272
12,2,0.8633689284324646
13,2,0.6302477717399597
14,2,0.9923567771911621
15,2,1.399941086769104
16,2,0.6000095009803772
17,2,0.5716129541397095
18,2,1.1050543785095215
19,2,0.4819793105125427
20,2,0.5856940150260925
21,2,1.0754954814910889
22,2,0.5556572079658508
23,2,1.3151843547821045
24,2,0.6523522734642029
25,2,0.49476462602615356
26,2,0.4985542595386505
27,2,1.1115633249282837
28,2,0.5612645149230957
29,2,0.6120322346687317
30,2,0.676986575126648
31,2,0.7123591899871826
32,2,0.4092728793621063
33,2,0.5706033706665039
34,2,0.7647864818572998
35,2,0.5840967297554016
36,2,0.6127951145172119
37,2,1.1763874292373657
38,2,0.5650759339332581
39,2,0.6263710260391235
40,2,0.9614625573158264
41,2,0.8548641800880432
42,2,0.92718905210495
43,2,0.5892911553382874
44,2,0.8635972738265991
45,2,0.6800143718719482
46,2,0.926608681678772
47,2,0.6233205199241638
48,2,0.5229931473731995
49,2,1.0271681547164917
50,2,0.8509143590927124
51,2,0.6331346035003662
52,2,0.5601394772529602
53,2,0.7195483446121216
54,2,0.4815192222595215
55,2,0.43389371037483215
56,2,0.5718850493431091
57,2,0.6830574870109558
58,2,0.7016973495483398
59,2,0.703987181186676
60,2,0.6163550615310669
61,2,0.7219594717025757
62,2,1.03481924533844
63,2,0.7763217091560364
64,2,0.4820966422557831
65,2,0.45899227261543274
66,2,0.6727724671363831
67,2,0.46663159132003784
68,2,0.8415839076042175
69,2,1.0042647123336792
70,2,0.5720685124397278
71,2,0.48399755358695984
72,2,0.830933690071106
73,2,0.6915444135665894
74,2,0.695818305015564
75,2,0.6320445537567139
76,2,0.6137192845344543
77,2,0.5308694243431091
78,2,0.5651674866676331
79,2,0.7276039719581604
80,2,0.4655841290950775
81,2,0.4340020716190338
82,2,0.5135883688926697
83,2,0.9594438076019287
84,2,1.250598430633545
85,2,0.6932367086410522
86,2,0.48479601740837097
87,2,1.2700203657150269
88,2,0.6136958599090576
89,2,0.7201570272445679
90,2,0.5335433483123779
91,2,0.6379417181015015
92,2,0.47309163212776184
93,2,0.8951901197433472
94,2,0.7448918223381042
95,2,1.4442557096481323
96,2,0.6023908853530884
97,2,0.7347074747085571
98,2,0.5317083597183228
99,2,0.7227336168289185
0,3,2.9589760303497314
1,3,0.8297841548919678
2,3,0.7198278307914734
3,3,0.5669936537742615
4,3,1.114542841911316
5,3,0.5113593935966492
6,3,0.5269370079040527
7,3,0.4852393865585327
8,3,0.9921790361404419
9,3,0.5591682195663452
10,3,0.5993934869766235
11,3,0.5275180339813232
12,3,0.5042245388031006
13,3,0.8474924564361572
14,3,0.6419010162353516
15,3,1.1062108278274536
16,3,1.0453394651412964
17,3,0.5747549533843994
18,3,0.6464795470237732
19,3,0.4488236606121063
20,3,0.854299008846283
21,3,0.5428556203842163
22,3,0.690459132194519
23,3,0.85630863904953
24,3,0.9932594299316406
25,3,1.0062665939331055
26,3,0.5277057886123657
27,3,0.6937656998634338
28,3,0.8302857875823975
29,3,0.46272242069244385
30,3,0.9090578556060791
31,3,0.5983603596687317
32,3,0.6332100033760071
33,3,0.5090476870536804
34,3,0.4927869737148285
35,3,0.9055092334747314
36,3,0.48243722319602966
37,3,0.852509081363678
38,3,0.6700483560562134
39,3,0.6211835741996765
40,3,0.5092567205429077
41,3,0.5130919218063354
42,3,0.9476416110992432
43,3,0.7621104717254639
44,3,0.8290067315101624
45,3,0.60978764295578
46,3,0.4890660047531128
47,3,0.6281676888465881
48,3,0.49504417181015015
49,3,0.4574021100997925
50,3,0.5840706825256348
51,3,0.7577984929084778
52,3,0.4904780387878418
53,3,0.5898178219795227
54,3,0.5301865935325623
55,3,0.635036289691925
56,3,0.4968244433403015
57,3,0.46330276131629944
58,3,0.6196858286857605
59,3,0.5317085981369019
60,3,0.6730436086654663
61,3,0.47134870290756226
62,3,0.6151661276817322
63,3,0.5689823627471924
64,3,0.7260376811027527
65,3,1.0607390403747559
66,3,0.6258902549743652
67,3,0.47573789954185486
68,3,0.5209372639656067
69,3,0.6871833205223083
70,3,0.6292906999588013
71,3,0.6952090263366699
72,3,1.3831995725631714
73,3,0.5821734070777893
74,3,0.5557548999786377
75,3,0.7136957049369812
76,3,0.8174017071723938
77,3,0.4540189206600189
78,3,0.5962859988212585
79,3,0.5538297295570374
80,3,0.5765610933303833
81,3,0.7879080176353455
82,3,0.5246295928955078
83,3,0.7702110409736633
84,3,0.5201602578163147
85,3,0.48862379789352417
86,3,0.6606455445289612
87,3,1.8293484449386597
88,3,0.787071943283081
89,3,0.6748880743980408
90,3,0.635136604309082
91,3,0.5067983269691467
92,3,0.4708963930606842
93,3,0.9204106330871582
94,3,0.5289053320884705
95,3,0.9535080194473267
96,3,0.5025202631950378
97,3,0.5157158970832825
98,3,0.7020923495292664
99,3,0.7039914131164551
0,4,2.464155673980713
1,4,0.5413001775741577
2,4,0.498612642288208
3,4,0.43225035071372986
4,4,0.5247260332107544
5,4,0.727870762348175
6,4,0.5420770049095154
7,4,0.460080623626709
8,4,0.5494616627693176
9,4,0.47527819871902466
10,4,0.90288907289505
11,4,0.546906590461731
12,4,0.6619179844856262
13,4,0.4943186044692993
14,4,0.45815637707710266
15,4,1.359334945678711
16,4,0.6305148601531982
17,4,0.47321903705596924
18,4,0.4348645806312561
19,4,0.6467335224151611
20,4,0.43891727924346924
21,4,0.9928756952285767
22,4,0.4608859717845917
23,4,0.6160438656806946
24,4,0.5830826759338379
25,4,0.5882612466812134
26,4,0.45759814977645874
27,4,0.9772874712944031
28,4,0.4946972727775574
29,4,0.7504929900169373
30,4,0.9776725769042969
31,4,0.8247113227844238
32,4,0.4784441888332367
33,4,0.641714870929718
34,4,0.6999850869178772
35,4,0.5470407605171204
36,4,0.7948338985443115
37,4,0.5058729648590088
38,4,0.4412931501865387
39,4,1.1160880327224731
40,4,0.6483723521232605
41,4,0.4167636036872864
42,4,0.5097349882125854
43,4,0.5792021751403809
44,4,0.5016188621520996
45,4,0.6385286450386047
46,4,0.551077127456665
47,4,0.5238137245178223
48,4,0.8292913436889648
49,4,0.6659469604492188
50,4,0.90726238489151
51,4,1.0135655403137207
52,4,0.6731226444244385
53,4,0.664749264717102
54,4,0.655386745929718
55,4,0.545901894569397
56,4,0.4436227083206177
57,4,0.46298664808273315
58,4,0.47878843545913696
59,4,0.4911145567893982
60,4,0.46854856610298157
61,4,0.4279806315898895
62,4,0.514630913734436
63,4,0.7145549654960632
64,4,0.7685832977294922
65,4,0.7253435850143433
66,4,0.7546364068984985
67,4,0.7365878224372864
68,4,0.4799845218658447
69,4,0.5031685829162598
70,4,0.591286301612854
71,4,0.48174765706062317
72,4,0.6168357729911804
73,4,0.44683387875556946
74,4,0.511395275592804
75,4,1.1389191150665283
76,4,0.6612927317619324
77,4,0.7023497223854065
78,4,0.6983429789543152
79,4,0.5175176858901978
80,4,0.8669873476028442
81,4,0.4840967357158661
82,4,0.5230806469917297
83,4,0.49992167949676514
84,4,0.4227282404899597
85,4,0.46046182513237
86,4,0.44131341576576233
87,4,0.5018932819366455
88,4,0.4351519048213959
89,4,0.5465413928031921
90,4,0.4375799894332886
91,4,0.8337684273719788
92,4,0.741199254989624
93,4,0.6164638996124268
94,4,0.4940461218357086
95,4,0.9628011584281921
96,4,0.49295809864997864
97,4,0.5751048922538757
98,4,0.6358290910720825
99,4,0.5887770652770996
0,5,2.5445423126220703
1,5,0.46438419818878174
2,5,0.6868818998336792
3,5,0.5577027201652527
4,5,0.47180548310279846
5,5,0.4781745970249176
6,5,0.510237455368042
7,5,0.9750362038612366
8,5,0.5200555324554443
9,5,0.4804104268550873
10,5,0.5818222761154175
11,5,0.5012131333351135
12,5,0.49665868282318115
13,5,0.7081031203269958
14,5,0.5932615399360657
15,5,0.6722009778022766
16,5,0.7795297503471375
17,5,0.7956242561340332
18,5,0.5411964654922485
19,5,0.683419406414032
20,5,0.6512685418128967
21,5,0.8218193054199219
22,5,0.4554155766963959
23,5,0.4400109350681305
24,5,0.4420970380306244
25,5,0.5999815464019775
26,5,0.4484758675098419
27,5,0.7987080812454224
28,5,0.8729458451271057
29,5,0.47437673807144165
30,5,0.46838247776031494
31,5,0.500148594379425
32,5,1.3154860734939575
33,5,0.742590606212616
34,5,0.44535723328590393
35,5,0.5524032711982727
36,5,0.8898486495018005
37,5,0.8926866054534912
38,5,0.7793073058128357
39,5,0.5977548956871033
40,5,0.8045408129692078
41,5,0.7040584087371826
42,5,0.7615675330162048
43,5,0.5083048939704895
44,5,0.5573054552078247
45,5,1.1822558641433716
46,5,0.766036331653595
47,5,1.1329615116119385
48,5,0.7353706359863281
49,5,0.7787790298461914
50,5,0.644822895526886
51,5,0.5997732877731323
52,5,0.47032633423805237
53,5,0.9516528844833374
54,5,0.5518519282341003
55,5,0.6022369265556335
56,5,0.7658956050872803
57,5,0.9059435129165649
58,5,0.5329903364181519
59,5,0.5278962850570679
60,5,0.46441343426704407
61,5,0.590933084487915
62,5,0.8252866864204407
63,5,0.49871402978897095
64,5,0.552315890789032
65,5,0.5915593504905701
66,5,0.44896072149276733
67,5,0.5493855476379395
68,5,0.5508741736412048
69,5,0.7469225525856018
70,5,0.4735291302204132
71,5,0.5242823362350464
72,5,0.5141913294792175
73,5,0.6557807326316833
74,5,0.7264552116394043
75,5,1.5926058292388916
76,5,1.0080629587173462
77,5,1.0368365049362183
78,5,0.5557631850242615
79,5,0.879956066608429
80,5,0.5233638882637024
81,5,0.4729311168193817
82,5,0.7708019614219666
83,5,0.5109868049621582
84,5,0.8580202460289001
85,5,1.4879515171051025
86,5,0.8546947240829468
87,5,0.6243686676025391
88,5,0.5703734755516052
89,5,0.6047598719596863
90,5,0.7100662589073181
91,5,0.5006392002105713
92,5,0.470612108707428
93,5,0.6984316110610962
94,5,0.41595643758773804
95,5,0.6935285329818726
96,5,0.6411394476890564
97,5,0.9253556728363037
98,5,0.5981782078742981
99,5,0.7813370227813721
0,6,3.43277645111084
1,6,0.5431309938430786
2,6,1.3078356981277466
3,6,0.5420010685920715
4,6,0.71844482421875
5,6,0.5544329285621643
6,6,0.4652993381023407
7,6,0.7852134108543396
8,6,0.8494106531143188
9,6,0.5510168075561523
10,6,0.6257670521736145
11,6,0.8121692538261414
12,6,0.5045473575592041
13,6,0.6115095019340515
14,6,0.756969690322876
15,6,0.554224967956543
16,6,0.4616084396839142
17,6,0.5233926177024841
18,6,0.41480425000190735
19,6,1.065612554550171
20,6,0.5962451696395874
21,6,0.8044620156288147
22,6,0.5005264282226562
23,6,0.524223268032074
24,6,0.5442751049995422
25,6,0.5662894248962402
26,6,0.5795303583145142
27,6,0.9120926260948181
28,6,0.5940441489219666
29,6,0.9280027151107788
30,6,0.6273275017738342
31,6,0.6409540772438049
32,6,0.6486225724220276
33,6,0.4751894176006317
34,6,0.6094725728034973
35,6,0.5571411848068237
36,6,0.834449827671051
37,6,0.8545564413070679
38,6,0.7672403454780579
39,6,0.5977159738540649
40,6,0.7458800673484802
41,6,0.602901816368103
42,6,1.4211376905441284
43,6,0.8102807998657227
44,6,0.863351583480835
45,6,0.5470201373100281
46,6,0.4684531092643738
47,6,0.6169722080230713
48,6,0.9606162309646606
49,6,0.48514652252197266
50,6,1.000613808631897
51,6,0.6880195736885071
52,6,0.4441497027873993
53,6,0.5423309206962585
54,6,0.4985465705394745
55,6,0.6405273079872131
56,6,0.6761413812637329
57,6,0.7043954730033875
58,6,0.4878269135951996
59,6,0.49444064497947693
60,6,0.6055729985237122
61,6,0.4730846583843231
62,6,0.43917566537857056
63,6,0.5057758688926697
64,6,0.5235999226570129
65,6,0.5771306157112122
66,6,0.6262696385383606
67,6,0.5170407295227051
68,6,0.5164399743080139
69,6,0.8595535159111023
70,6,0.7476085424423218
71,6,0.561702311038971
72,6,0.6301761865615845
73,6,0.7544470429420471
74,6,0.900618314743042
75,6,1.2138453722000122
76,6,0.6255865693092346
77,6,0.6500674486160278
78,6,0.5314038395881653
79,6,0.5809464454650879
80,6,0.8263629078865051
81,6,0.732700765132904
82,6,0.771633505821228
83,6,0.560860276222229
84,6,0.7903816103935242
85,6,1.3379913568496704
86,6,0.8942129015922546
87,6,1.40082848072052
88,6,0.7476017475128174
89,6,0.5215407609939575
90,6,0.5204024314880371
91,6,0.4888436794281006
92,6,0.7304009199142456
93,6,0.729888379573822
94,6,0.5095559358596802
95,6,0.6245837211608887
96,6,0.5191558599472046
97,6,0.5657281875610352
98,6,0.9408209919929504
99,6,0.5222311019897461
0,7,2.963942050933838
1,7,0.5405975580215454
2,7,1.480422019958496
3,7,0.8180017471313477
4,7,0.8820131421089172
5,7,0.5261860489845276
6,7,1.0106706619262695
7,7,0.5682464838027954
8,7,0.4821946620941162
9,7,0.48423460125923157
10,7,0.6777911186218262
11,7,1.171298623085022
12,7,0.5374499559402466
13,7,0.596834123134613
14,7,0.5168367028236389
15,7,0.6728816628456116
16,7,0.5434704422950745
17,7,0.7778645753860474
18,7,0.5135040879249573
19,7,0.6779471635818481
20,7,0.6701784729957581
21,7,0.7646428346633911
22,7,1.1397247314453125
23,7,0.7349128127098083
24,7,0.5604708790779114
25,7,0.4581921100616455
26,7,0.5533608794212341
27,7,0.5609593987464905
28,7,0.47870469093322754
29,7,0.6799585223197937
30,7,0.6113166213035583
31,7,0.5350708961486816
32,7,0.5075318217277527
33,7,0.9259523153305054
34,7,0.5151822566986084
35,7,0.6263884902000427
36,7,0.6344084739685059
37,7,0.5769433379173279
38,7,0.4723367691040039
39,7,1.0374767780303955
40,7,1.001475214958191
41,7,0.7065222859382629
42,7,0.7736952900886536
43,7,0.8585138320922852
44,7,0.7017731070518494
45,7,0.9304452538490295
46,7,0.4466524124145508
47,7,0.4015733301639557
48,7,0.9557333588600159
49,7,0.4977700710296631
50,7,0.8194569945335388
51,7,0.4947960078716278
52,7,0.6704882383346558
53,7,1.0906304121017456
54,7,0.929802656173706
55,7,0.7673007845878601
56,7,0.6216973662376404
57,7,0.42792224884033203
58,7,0.6515412330627441
59,7,0.47243791818618774
60,7,0.9059237241744995
61,7,0.9355887174606323
62,7,0.4442669153213501
63,7,0.5056971907615662
64,7,0.5389379858970642
65,7,0.7933239340782166
66,7,0.6777692437171936
67,7,0.45725932717323303
68,7,0.6923768520355225
69,7,1.2426624298095703
70,7,1.1181904077529907
71,7,0.559552788734436
72,7,0.7880834341049194
73,7,0.4755689799785614
74,7,0.6670536994934082
75,7,1.3905028104782104
76,7,1.0891828536987305
77,7,0.7765450477600098
78,7,0.5819240212440491
79,7,1.1033910512924194
80,7,0.5304811596870422
81,7,0.7764946818351746
82,7,0.8020243644714355
83,7,0.4934523403644562
84,7,0.7801438570022583
85,7,0.6721000075340271
86,7,0.649595320224762
87,7,0.8275968432426453
88,7,0.7421887516975403
89,7,0.8605507612228394
90,7,0.5387445092201233
91,7,0.7098745703697205
92,7,0.4672336280345917
93,7,0.48383602499961853
94,7,0.6289161443710327
95,7,0.8770538568496704
96,7,0.5756624341011047
97,7,0.7001424431800842
98,7,0.7451314330101013
99,7,0.8353552222251892
0,8,3.402364730834961
1,8,0.8250459432601929
2,8,0.5738344788551331
3,8,0.4652746021747589
4,8,0.6457712054252625
5,8,0.5827425718307495
6,8,0.6981830596923828
7,8,0.49973711371421814
8,8,0.5581677556037903
9,8,0.46519041061401367
10,8,0.4888247847557068
11,8,0.9118109345436096
12,8,0.7053520083427429
13,8,1.0355201959609985
14,8,0.7428960800170898
15,8,0.8466546535491943
16,8,0.6951577663421631
17,8,1.0057337284088135
18,8,1.1041302680969238
19,8,0.4802759885787964
20,8,0.5472773909568787
21,8,0.607665479183197
22,8,0.5407515168190002
23,8,0.5044077038764954
24,8,0.876575767993927
25,8,0.5641577839851379
26,8,0.49763593077659607
27,8,0.6356543898582458
28,8,0.5964452028274536
29,8,0.7526863217353821
30,8,0.5832536220550537
31,8,0.8476540446281433
32,8,0.5495796799659729
33,8,0.5195747017860413
34,8,0.46879810094833374
35,8,0.5321743488311768
36,8,0.5685176849365234
37,8,0.7074592113494873
38,8,1.2993474006652832
39,8,0.5767799615859985
40,8,0.5889958739280701
41,8,0.6916283369064331
42,8,1.2599955797195435
43,8,0.6717398762702942
44,8,0.5930135846138
45,8,1.0357224941253662
46,8,0.5285988450050354
47,8,0.5698164701461792
48,8,0.9418125152587891
49,8,0.5200294852256775
50,8,0.6009092926979065
51,8,0.49715444445610046
52,8,0.8886746168136597
53,8,0.5633493065834045
54,8,0.5489517450332642
55,8,0.4437132477760315
56,8,0.5860710740089417
57,8,0.49661776423454285
58,8,0.4856998026371002
59,8,0.5467652678489685
60,8,0.817762553691864
61,8,0.5029075145721436
62,8,0.650341272354126
63,8,0.4782347083091736
64,8,0.5146158933639526
65,8,1.0993491411209106
66,8,0.5758369565010071
67,8,0.8943461775779724
68,8,0.7814541459083557
69,8,0.5278034210205078
70,8,0.5029787421226501
71,8,0.46362388134002686
72,8,1.0804730653762817
73,8,0.8828670978546143
74,8,1.2367215156555176
75,8,0.5261918902397156
76,8,0.698330819606781
77,8,0.6188849806785583
78,8,0.6632859706878662
79,8,0.4822940230369568
80,8,0.4476061761379242
81,8,0.5344280004501343
82,8,0.5569477677345276
83,8,0.46223413944244385
84,8,0.474648118019104
85,8,0.8020240664482117
86,8,0.7339453101158142
87,8,0.6220711469650269
88,8,0.5223603248596191
89,8,0.6716631054878235
90,8,0.4893338978290558
91,8,0.4938899278640747
92,8,0.5681036710739136
93,8,0.7451763153076172
94,8,0.49552294611930847
95,8,0.6726734638214111
96,8,0.5442328453063965
97,8,0.7914953827857971
98,8,0.5420311093330383
99,8,0.758100688457489
0,9,3.149857521057129
1,9,0.7915428876876831
2,9,0.5580545663833618
3,9,0.479378342628479
4,9,0.8249984979629517
5,9,0.7190878391265869
6,9,0.6716364622116089
7,9,0.5164119601249695
8,9,0.8495377898216248
9,9,0.4492388665676117
10,9,0.7036607265472412
11,9,0.6317141652107239
12,9,0.618488609790802
13,9,0.7150425314903259
14,9,0.5516711473464966
15,9,0.6029502749443054
16,9,0.49140289425849915
17,9,0.5162933468818665
18,9,0.43681469559669495
19,9,0.6228137016296387
20,9,0.7322248816490173
21,9,1.1721540689468384
22,9,0.49252697825431824
23,9,0.7471686601638794
24,9,0.5693272352218628
25,9,0.6640387773513794
26,9,0.5115870237350464
27,9,0.6976467967033386
28,9,0.4692632555961609
29,9,1.0867143869400024
30,9,0.53371262550354
31,9,0.5604296326637268
32,9,0.6518086194992065
33,9,0.5589110255241394
34,9,0.5836270451545715
35,9,0.8013248443603516
36,9,0.7411772608757019
37,9,0.8620578646659851
38,9,0.6520447134971619
39,9,0.6738510727882385
40,9,0.7189112901687622
41,9,0.4965130686759949
42,9,0.9286320805549622
43,9,0.5996392369270325
44,9,0.6757642030715942
45,9,0.9044176936149597
46,9,0.7416828870773315
47,9,0.8224655985832214
48,9,1.098373293876648
49,9,0.6820241212844849
50,9,0.5661700963973999
51,9,0.5533154010772705
52,9,0.580419659614563
53,9,1.0909254550933838
54,9,0.5764156579971313
55,9,0.7111935019493103
56,9,0.6693483591079712
57,9,1.0069206953048706
58,9,0.5777142643928528
59,9,0.6887829303741455
60,9,0.7695304751396179
61,9,0.7015367150306702
62,9,0.4456228017807007
63,9,0.46101096272468567
64,9,0.6675162315368652
65,9,0.4579624533653259
66,9,0.9563890695571899
67,9,0.5818425416946411
68,9,0.6130817532539368
69,9,0.9700387716293335
70,9,0.5311142802238464
71,9,0.43539154529571533
72,9,0.5290470719337463
73,9,0.7525467276573181
74,9,0.5075350403785706
75,9,0.6963460445404053
76,9,0.46329495310783386
77,9,0.7286056876182556
78,9,0.8874809145927429
79,9,0.6566802859306335
80,9,0.6394966244697571
81,9,1.1492486000061035
82,9,0.7174711227416992
83,9,0.49679359793663025
84,9,0.9087656736373901
85,9,0.9994667768478394
86,9,0.8316914439201355
87,9,0.7088801264762878
88,9,1.103921890258789
89,9,0.5747690200805664
90,9,0.5922845602035522
91,9,0.7178723216056824
92,9,0.6581047773361206
93,9,1.1046777963638306
94,9,0.4929969012737274
95,9,0.8325263261795044
96,9,0.4839741289615631
97,9,0.5004996657371521
98,9,0.4640520215034485
99,9,0.46069231629371643
